Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
9492-TOKRI,Female,55,No,0,Dinuba,93618,36.523619,-119.386868,0,18,,Yes,13.65,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.0,1527.35,0.0,0,245.7,1773.05,Churned,Competitor,Competitor had better devices
1527-SXDPN,Male,63,Yes,0,San Diego,92109,32.787836,-117.232376,1,52,,Yes,46.59,Yes,Yes,Fiber Optic,26.0,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,96.25,4990.25,0.0,120,2422.68,7532.93,Churned,Competitor,Competitor made better offer
3146-MSEGF,Female,71,Yes,0,Paramount,90723,33.897122,-118.164432,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0,1474.56,7900.21,Stayed,,
2096-XOTMO,Female,40,Yes,3,Marysville,95901,39.19514,-121.503883,10,16,,Yes,12.82,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.35,275.9,33.24,0,205.12,447.78,Stayed,,
1004-NOZNR,Male,71,No,2,Glen Ellen,95442,38.368744,-122.522642,0,56,Offer B,Yes,10.57,No,Yes,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,94.8,5264.3,0.0,0,591.92,5856.22,Stayed,,
3235-ETOOB,Male,51,Yes,0,San Diego,92109,32.787836,-117.232376,1,8,,Yes,47.91,No,Yes,Fiber Optic,23.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,609.9,0.0,0,383.28,993.18,Churned,Competitor,Competitor made better offer
5854-KSRBJ,Male,31,Yes,1,San Clemente,92673,33.4725,-117.584273,10,70,Offer A,Yes,9.33,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.4,1782.05,0.0,0,653.1,2435.15,Stayed,,
7890-VYYWG,Male,67,Yes,0,Sutter,95982,39.172777,-121.805845,1,3,Offer E,No,,,Yes,DSL,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0,0.0,93.7,Churned,Competitor,Competitor had better devices
0137-UDEUO,Female,24,No,0,Stockton,95204,37.974498,-121.319568,0,3,Offer E,Yes,25.75,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0,Churned,Price,Long distance charges
0679-TDGAK,Male,29,Yes,1,Fresno,93727,36.751489,-119.68072,1,50,,Yes,31.83,No,Yes,Cable,47.0,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,75.5,4025.6,0.0,100,1591.5,5717.1,Stayed,,
3692-JHONH,Female,70,Yes,0,Kettleman City,93239,35.996923,-120.000951,9,52,,Yes,27.74,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.5,5621.85,0.0,90,1442.48,7154.33,Stayed,,
5423-BHIXO,Female,42,No,0,Pasadena,91103,34.167465,-118.165327,0,32,,Yes,32.02,Yes,Yes,DSL,3.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,0.0,0,1024.64,2764.24,Stayed,,
2608-BHKFN,Female,46,No,0,Berkeley,94703,37.863843,-122.275684,0,4,,Yes,12.58,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.05,266.9,0.0,0,50.32,317.22,Churned,Competitor,Competitor had better devices
8060-HIWJJ,Male,35,No,0,Lincoln,95648,38.922812,-121.312005,0,64,Offer B,Yes,14.39,Yes,Yes,DSL,7.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,5632.55,0.0,0,920.96,6553.51,Stayed,,
2305-MRGLV,Male,31,Yes,0,Klamath River,96050,41.816595,-122.948287,10,28,,Yes,21.91,No,Yes,Fiber Optic,5.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,0.0,0,613.48,2678.88,Stayed,,
4366-CTOUZ,Female,36,No,0,Bodega Bay,94923,38.377165,-123.037957,0,50,,Yes,15.1,No,Yes,Fiber Optic,9.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.2,5038.45,0.0,0,755.0,5793.45,Stayed,,
8587-XYZSF,Male,60,No,0,Bellflower,90706,33.887676,-118.127289,0,67,Offer A,Yes,32.58,No,Yes,DSL,8.0,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,50.55,3260.1,0.0,0,2182.86,5442.96,Stayed,,
9522-BNTHX,Female,72,No,0,Caliente,93518,35.358953,-118.527064,0,34,,No,,,Yes,DSL,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,0.0,0,0.0,1765.95,Stayed,,
7714-YXSMB,Female,60,No,0,Irvine,92612,33.643095,-117.810896,0,26,Offer C,Yes,25.66,Yes,Yes,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,0.0,0,667.16,3267.11,Stayed,,
4877-TSOFF,Female,41,Yes,3,Morongo Valley,92256,34.097863,-116.594561,7,55,Offer B,Yes,16.16,Yes,Yes,DSL,29.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.75,4264.25,0.0,0,888.8,5153.05,Stayed,,
0257-ZESQC,Female,80,Yes,0,Perris,92571,33.828289,-117.201666,2,27,,Yes,7.02,No,Yes,Cable,25.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,1929.35,0.0,0,189.54,2118.89,Churned,Attitude,Attitude of support person
0516-VRYBW,Female,39,No,0,Stanton,90680,33.801869,-117.995068,0,18,Offer D,Yes,8.95,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.15,390.85,0.0,0,161.1,551.95,Churned,Attitude,Attitude of support person
5196-WPYOW,Male,43,Yes,2,Paso Robles,93446,35.634222,-120.728341,1,67,,Yes,6.53,No,Yes,Cable,19.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,60.05,3994.05,0.0,0,437.51,4431.56,Stayed,,
8659-HDIYE,Female,68,No,0,Los Angeles,90067,34.057496,-118.413959,0,64,,Yes,27.7,Yes,Yes,DSL,21.0,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,74.65,4869.35,47.04,0,1772.8,6595.11,Stayed,,
9227-UAQFT,Male,40,No,0,North Hollywood,91606,34.187599,-118.387125,0,16,Offer D,Yes,40.17,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.75,284.35,0.0,0,642.72,927.07,Stayed,,
1792-UXAFY,Female,80,No,0,San Jose,95110,37.34667,-121.910019,0,17,Offer D,Yes,30.37,No,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9,0.0,0,516.29,2013.19,Churned,Dissatisfaction,Service dissatisfaction
2533-QVMSK,Male,46,Yes,0,March Air Reserve Base,92518,33.888323,-117.277533,9,61,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,5638.3,0.0,0,1643.34,7281.64,Churned,Competitor,Competitor offered more data
4079-VTGLK,Male,77,Yes,0,Riverside,92501,33.994676,-117.372498,7,30,,Yes,40.5,Yes,Yes,DSL,8.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,74.85,2181.75,0.0,0,1215.0,3396.75,Stayed,,
6968-URWQU,Male,50,Yes,0,Redlands,92374,34.064073,-117.166158,9,43,,Yes,4.34,No,Yes,DSL,23.0,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,56.35,2391.15,0.0,0,186.62,2577.77,Stayed,,
6173-GOLSU,Male,79,Yes,0,Oak View,93022,34.404544,-119.302118,4,67,Offer A,Yes,7.2,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,94.65,6079.0,0.0,0,482.4,6561.4,Stayed,,
2250-IVBWA,Male,47,Yes,2,San Jose,95112,37.343827,-121.883119,4,64,,Yes,49.49,No,Yes,Fiber Optic,12.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.05,5135.35,0.0,0,3167.36,8302.71,Stayed,,
1090-ESELR,Male,47,Yes,0,Fawnskin,92333,34.274846,-116.937581,8,72,Offer A,Yes,27.25,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.5,7611.55,0.0,0,1962.0,9573.55,Stayed,,
8194-PEEBY,Female,38,Yes,3,Irvine,92604,33.688546,-117.788091,1,24,Offer C,Yes,4.47,No,No,,,,,,,,,,,One Year,No,Credit Card,19.9,533.5,0.0,0,107.28,640.78,Stayed,,
0135-NMXAP,Female,57,No,0,Lodi,95240,38.123544,-121.159078,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,Churned,Attitude,Attitude of support person
9142-KZXOP,Male,41,No,0,Sylmar,91342,34.321621,-118.399841,0,44,Offer B,Yes,1.7,No,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,68.85,2958.95,0.0,0,74.8,3033.75,Stayed,,
4277-UDIEF,Male,51,Yes,3,Nuevo,92567,33.82769,-117.102244,3,24,Offer C,Yes,45.68,Yes,Yes,Cable,26.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,3020.17,Stayed,,
3137-LUPIX,Female,58,No,0,Yucca Valley,92284,34.159534,-116.425984,0,4,,Yes,1.1,Yes,Yes,Cable,19.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,253.0,0.0,0,4.4,257.4,Stayed,,
3990-QYKBE,Male,74,Yes,0,La Canada Flintridge,91011,34.234912,-118.153729,3,37,,Yes,49.37,Yes,Yes,Fiber Optic,4.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,3473.4,0.0,0,1826.69,5300.09,Churned,Competitor,Competitor had better devices
6040-CGACY,Female,48,No,0,Blairsden Graeagle,96103,39.783747,-120.661032,0,15,,Yes,39.87,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.6,299.4,0.0,0,598.05,897.45,Stayed,,
4376-KFVRS,Male,52,Yes,0,Barstow,92311,34.965648,-117.001509,5,72,Offer A,Yes,30.75,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8468.2,0.0,0,2214.0,10682.2,Stayed,,
6941-KXRRV,Female,65,Yes,0,Dorris,96023,41.949216,-122.050062,10,48,,Yes,34.43,No,Yes,DSL,2.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0.0,0,1652.64,4442.34,Stayed,,
7521-AFHAB,Female,45,Yes,2,Auberry,93602,36.991762,-119.242874,10,5,Offer E,Yes,35.6,No,Yes,Cable,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.8,220.45,0.0,0,178.0,398.45,Stayed,,
3717-LNXKW,Male,36,Yes,0,Glenn,95943,39.597975,-122.032248,3,38,,Yes,12.71,Yes,Yes,Fiber Optic,9.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,0.0,0,482.98,3962.03,Stayed,,
9891-NQDBD,Female,22,Yes,0,Lake Forest,92630,33.644849,-117.684254,7,28,,Yes,43.36,Yes,No,,,,,,,,,,,One Year,No,Mailed Check,25.55,672.2,0.0,0,1214.08,1886.28,Stayed,,
3606-SBKRY,Male,35,No,0,Linden,95236,38.047746,-121.030499,0,31,,No,,,Yes,DSL,5.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,50.05,1523.4,0.0,0,0.0,1523.4,Stayed,,
3043-SUDUA,Female,35,No,0,West Sacramento,95605,38.592745,-121.540036,0,32,Offer C,Yes,15.53,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.9,601.55,0.0,0,496.96,1098.51,Stayed,,
5639-NTUPK,Male,28,No,1,Walnut Creek,94598,37.916648,-122.008483,0,13,Offer D,Yes,19.17,No,Yes,Cable,59.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,670.65,0.0,0,249.21,919.86,Stayed,,
9629-NHXFW,Female,58,Yes,2,Downey,90241,33.940884,-118.128628,6,1,,Yes,48.79,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,19.4,0.0,0,48.79,68.19,Joined,,
2038-LLMLM,Female,35,No,0,El Centro,92243,32.770393,-115.60915,0,48,,Yes,10.5,Yes,Yes,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,4946.05,0.0,0,504.0,5450.05,Stayed,,
1929-ZCBHE,Male,27,Yes,1,Georgetown,95634,38.9386,-120.785514,7,47,Offer B,No,,,Yes,DSL,47.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.3,1794.8,0.0,0,0.0,1794.8,Stayed,,
7771-CFQRQ,Female,32,Yes,3,Mariposa,95338,37.526791,-119.99437,0,47,,Yes,30.06,No,Yes,DSL,57.0,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,63.8,3007.25,0.0,80,1412.82,4500.07,Stayed,,
0268-QKIWO,Female,41,No,0,Pilot Hill,95664,38.803731,-121.043799,0,3,Offer E,Yes,24.63,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.75,58.85,0.0,0,73.89,132.74,Churned,Attitude,Attitude of support person
7010-BRBUU,Male,48,Yes,1,Woodland Hills,91364,34.153733,-118.593408,0,72,,Yes,19.64,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.1,1734.65,0.0,0,1414.08,3148.73,Stayed,,
8155-IBNHG,Female,55,Yes,0,San Diego,92103,32.747484,-117.166877,1,24,,Yes,17.73,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.4,1747.85,0.0,0,425.52,2173.37,Churned,Attitude,Attitude of support person
2194-IIQOF,Female,38,Yes,0,Sunnyvale,94087,37.3511,-122.037311,7,71,Offer A,Yes,19.9,Yes,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.3,6388.65,0.0,0,1412.9,7801.55,Stayed,,
8878-HMWBV,Male,47,No,0,Nice,95464,39.12334,-122.838198,0,3,Offer E,Yes,40.79,No,Yes,DSL,29.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.15,169.05,0.0,10,122.37,301.42,Churned,Competitor,Competitor had better devices
6362-QHAFM,Male,53,Yes,0,Sacramento,95825,38.590035,-121.412455,1,42,,Yes,42.45,Yes,Yes,Fiber Optic,11.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.3,4586.15,0.0,0,1782.9,6369.05,Stayed,,
7531-GQHME,Male,34,No,0,San Jacinto,92582,33.806708,-117.02007,0,12,Offer D,Yes,38.96,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,265.45,0.0,0,467.52,732.97,Stayed,,
4933-BSAIP,Female,39,Yes,0,Northridge,91324,34.238208,-118.55029,1,40,,Yes,31.37,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.1,780.1,45.6,0,1254.8,1989.3,Stayed,,
8861-HGGKB,Female,57,No,0,San Diego,92117,32.825086,-117.199424,0,10,,Yes,17.65,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,830.85,0.0,0,176.5,1007.35,Churned,Competitor,Competitor made better offer
8931-GJJIQ,Female,46,No,0,Burlingame,94010,37.57028,-122.365778,0,9,,Yes,29.7,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,0.0,0,267.3,1070.6,Churned,Attitude,Attitude of support person
2135-RXIHG,Male,63,No,0,Carson,90745,33.822295,-118.26411,0,1,Offer E,Yes,14.12,No,Yes,Cable,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,14.12,59.77,Churned,Competitor,Competitor had better devices
1565-RHDJD,Female,21,No,0,Palo Cedro,96073,40.582399,-122.195512,0,4,,Yes,41.72,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0.0,0,166.88,500.43,Churned,Competitor,Competitor offered higher download speeds
4672-FOTSD,Male,54,No,0,Dorris,96023,41.949216,-122.050062,0,12,Offer D,Yes,45.8,Yes,Yes,DSL,4.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.25,832.3,0.0,0,549.6,1381.9,Stayed,,
7964-VEXDG,Male,61,No,2,Anaheim,92802,33.807864,-117.923782,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0,281.19,2028.39,Stayed,,
6223-DHJGV,Female,56,No,0,Los Angeles,90056,33.987945,-118.370442,0,42,,Yes,23.25,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.65,958.1,0.0,0,976.5,1934.6,Stayed,,
6082-OQFBA,Male,62,Yes,0,Victorville,92394,34.567058,-117.362329,2,23,Offer D,Yes,24.88,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.65,436.9,0.0,0,572.24,1009.14,Stayed,,
8510-TMWYB,Female,61,Yes,3,Sacramento,95814,38.584505,-121.491956,9,54,,Yes,23.02,Yes,Yes,Cable,21.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.8,3246.45,0.0,0,1243.08,4489.53,Stayed,,
3955-JBZZM,Male,45,No,0,Hermosa Beach,90254,33.86532,-118.396336,0,20,Offer D,Yes,45.39,No,Yes,Fiber Optic,24.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-5.0,1641.3,0.0,0,907.8,2549.1,Stayed,,
9530-EHPOH,Male,60,No,0,San Diego,92109,32.787836,-117.232376,0,11,Offer D,Yes,15.03,Yes,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,608.0,0.0,0,165.33,773.33,Churned,Competitor,Competitor made better offer
2193-SFWQW,Male,47,Yes,1,San Rafael,94903,38.018065,-122.546024,9,72,,Yes,24.08,No,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,111.95,8033.1,0.0,0,1733.76,9766.86,Stayed,,
3675-YDUPJ,Male,29,No,0,Rancho Cucamonga,91737,34.245289,-117.642503,0,10,Offer D,Yes,1.98,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.85,193.05,0.0,0,19.8,212.85,Stayed,,
6732-FZUGP,Female,30,No,0,Berkeley,94705,37.858898,-122.240512,0,47,Offer B,Yes,40.25,Yes,Yes,Fiber Optic,69.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,94.9,4615.25,0.0,0,1891.75,6507.0,Stayed,,
4818-DRBQT,Male,29,Yes,0,Farmersville,93223,36.29878,-119.201028,1,29,Offer C,Yes,26.03,Yes,Yes,Fiber Optic,47.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,2265.25,0.0,0,754.87,3020.12,Churned,Attitude,Attitude of support person
7932-WPTDS,Female,77,Yes,0,San Diego,92126,32.886925,-117.152162,1,1,,No,,,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0.0,0,0.0,24.8,Churned,Competitor,Competitor made better offer
1927-QEWMY,Female,51,Yes,0,Arcadia,91007,34.128284,-118.047732,6,72,Offer A,Yes,43.91,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.5,1502.25,0.0,0,3161.52,4663.77,Stayed,,
2325-ZUSFD,Female,46,Yes,0,Irvine,92602,33.720359,-117.733655,1,57,Offer B,Yes,36.65,No,Yes,DSL,7.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.1,3913.3,0.0,0,2089.05,6002.35,Churned,Dissatisfaction,Network reliability
2843-CQMEG,Male,21,No,0,San Diego,92120,32.807867,-117.060993,0,24,Offer C,Yes,3.72,No,Yes,Cable,59.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.7,1218.25,0.0,0,89.28,1307.53,Stayed,,
7028-DVOIQ,Male,71,No,0,Birds Landing,94512,38.140719,-121.838298,0,35,,Yes,20.83,Yes,Yes,Fiber Optic,19.0,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,Churned,Other,Don't know
7813-ZGGAW,Male,68,No,0,Applegate,95703,38.983388,-120.988814,0,31,Offer C,Yes,15.35,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0.0,0,475.85,3353.8,Stayed,,
5125-CNDSP,Male,48,No,0,Big Creek,93605,37.17277,-119.2997,0,63,Offer B,No,,,Yes,DSL,28.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,40.6,2588.95,0.0,0,0.0,2588.95,Stayed,,
5647-FXOTP,Female,71,Yes,0,Santa Ysabel,92070,33.174725,-116.743329,1,60,Offer B,Yes,36.71,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.9,6401.25,0.0,110,2202.6,8713.85,Stayed,,
9470-YFUYI,Male,69,Yes,0,Redway,95560,40.142256,-123.852927,10,71,,Yes,11.35,No,Yes,DSL,24.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,71.0,5012.1,0.0,0,805.85,5817.95,Stayed,,
7878-RTCZG,Female,55,No,0,Inglewood,90302,33.975332,-118.355252,0,1,,Yes,2.38,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,2.38,22.28,Joined,,
0556-FJEGU,Male,26,No,0,Lafayette,94549,37.907777,-122.127161,0,58,Offer B,Yes,47.47,No,Yes,DSL,69.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,70.1,4048.95,0.0,0,2753.26,6802.21,Stayed,,
7032-LMBHI,Female,42,No,0,Blythe,92225,33.674583,-114.71612,0,37,,Yes,37.18,Yes,Yes,Cable,9.0,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0.0,0,1375.66,3723.51,Stayed,,
7136-IHZJA,Female,30,Yes,2,Santa Fe Springs,90670,33.933565,-118.062611,4,40,,Yes,29.14,No,Yes,DSL,48.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,2847.2,0.0,0,1165.6,4012.8,Stayed,,
1723-HKXJQ,Male,64,No,0,San Diego,92120,32.807867,-117.060993,0,42,,Yes,18.79,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.75,4273.45,0.0,0,789.18,5062.63,Churned,Other,Don't know
0455-XFASS,Female,61,Yes,2,Campbell,95008,37.279689,-121.954567,3,3,,Yes,1.67,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,200.2,33.8,0,5.01,171.41,Joined,,
1525-LNLOJ,Male,34,Yes,0,Bakersfield,93305,35.391733,-118.984109,5,66,,Yes,32.04,Yes,Yes,DSL,19.0,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,63.3,4189.7,40.62,0,2114.64,6263.72,Stayed,,
3583-EKAPL,Male,25,No,0,Redlands,92373,34.003243,-117.138286,0,1,,Yes,47.22,No,Yes,Cable,53.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,Churned,Competitor,Competitor had better devices
5215-LNLDJ,Female,20,Yes,2,San Juan Bautista,95045,36.810568,-121.503022,3,7,,No,,,Yes,DSL,76.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-7.0,149.05,0.0,0,0.0,149.05,Stayed,,
9050-QLROH,Male,26,No,0,San Diego,92126,32.886925,-117.152162,0,18,,Yes,28.59,Yes,Yes,Fiber Optic,26.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.7,1597.25,0.0,0,514.62,2111.87,Churned,Competitor,Competitor made better offer
2585-KTFRE,Male,61,No,1,Escondido,92027,33.141265,-116.967221,0,1,,Yes,20.1,No,Yes,Cable,21.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,70.45,0.0,0,20.1,90.55,Joined,,
9206-GVPEQ,Male,28,Yes,0,Fresno,93706,36.654614,-119.903674,1,13,,No,,,Yes,Cable,71.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,706.85,0.0,0,0.0,706.85,Churned,Dissatisfaction,Network reliability
4822-RVYBB,Male,75,No,0,Berkeley,94704,37.871416,-122.246597,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,Churned,Attitude,Attitude of support person
1904-WAJAA,Female,23,Yes,3,Coronado,92118,32.68674,-117.186612,0,24,Offer C,Yes,46.54,Yes,Yes,DSL,85.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.35,1558.65,0.0,0,1116.96,2675.61,Stayed,,
